
RTmethod[PolRT=0.00, RevsRT=5, SlitRT=1700, AutoSlitMin=100, Interleave=Off, WVASE=3.774, HardVer=6.256, Wed Oct 04 19:26:10 2017]
Original[2017.10.04 - 1101 - reflection (-2.5-2.5, 600-750, 20).dat]
XY-Scan
nm
pR	600.000000	20.000000	0.0576911	0.0111538	-2.500000	1.000000
pR	601.000000	20.000000	0.058461	0.0111692	-2.500000	1.000000
pR	602.000000	20.000000	0.0594493	0.011189	-2.500000	1.000000
pR	603.000000	20.000000	0.0606436	0.0112129	-2.500000	1.000000
pR	604.000000	20.000000	0.0621125	0.0112423	-2.500000	1.000000
pR	605.000000	20.000000	0.0636465	0.0112729	-2.500000	1.000000
pR	606.000000	20.000000	0.0653023	0.011306	-2.500000	1.000000
pR	607.000000	20.000000	0.0669658	0.0113393	-2.500000	1.000000
pR	608.000000	20.000000	0.0687976	0.011376	-2.500000	1.000000
pR	609.000000	20.000000	0.0707225	0.0114144	-2.500000	1.000000
pR	610.000000	20.000000	0.0725535	0.0114511	-2.500000	1.000000
pR	611.000000	20.000000	0.0744058	0.0114881	-2.500000	1.000000
pR	612.000000	20.000000	0.0762404	0.0115248	-2.500000	1.000000
pR	613.000000	20.000000	0.0778607	0.0115572	-2.500000	1.000000
pR	614.000000	20.000000	0.0795776	0.0115916	-2.500000	1.000000
pR	615.000000	20.000000	0.0812259	0.0116245	-2.500000	1.000000
pR	616.000000	20.000000	0.0828635	0.0116573	-2.500000	1.000000
pR	617.000000	20.000000	0.0846668	0.0116933	-2.500000	1.000000
pR	618.000000	20.000000	0.0860601	0.0117212	-2.500000	1.000000
pR	619.000000	20.000000	0.087305	0.0117461	-2.500000	1.000000
pR	620.000000	20.000000	0.0882853	0.0117657	-2.500000	1.000000
pR	621.000000	20.000000	0.0888098	0.0117762	-2.500000	1.000000
pR	622.000000	20.000000	0.0896535	0.0117931	-2.500000	1.000000
pR	623.000000	20.000000	0.0906289	0.0118126	-2.500000	1.000000
pR	624.000000	20.000000	0.0913474	0.0118269	-2.500000	1.000000
pR	625.000000	20.000000	0.0923323	0.0118466	-2.500000	1.000000
pR	626.000000	20.000000	0.0932079	0.0118642	-2.500000	1.000000
pR	627.000000	20.000000	0.093602	0.011872	-2.500000	1.000000
pR	628.000000	20.000000	0.0938725	0.0118775	-2.500000	1.000000
pR	629.000000	20.000000	0.0937972	0.0118759	-2.500000	1.000000
pR	630.000000	20.000000	0.0937039	0.0118741	-2.500000	1.000000
pR	631.000000	20.000000	0.0935392	0.0118708	-2.500000	1.000000
pR	632.000000	20.000000	0.0932794	0.0118656	-2.500000	1.000000
pR	633.000000	20.000000	0.0930895	0.0118618	-2.500000	1.000000
pR	634.000000	20.000000	0.0926243	0.0118525	-2.500000	1.000000
pR	635.000000	20.000000	0.0920527	0.0118411	-2.500000	1.000000
pR	636.000000	20.000000	0.0914129	0.0118283	-2.500000	1.000000
pR	637.000000	20.000000	0.0906884	0.0118138	-2.500000	1.000000
pR	638.000000	20.000000	0.0898601	0.0117972	-2.500000	1.000000
pR	639.000000	20.000000	0.0892023	0.011784	-2.500000	1.000000
pR	640.000000	20.000000	0.088275	0.0117655	-2.500000	1.000000
pR	641.000000	20.000000	0.0872697	0.0117454	-2.500000	1.000000
pR	642.000000	20.000000	0.0859423	0.0117188	-2.500000	1.000000
pR	643.000000	20.000000	0.0846079	0.0116922	-2.500000	1.000000
pR	644.000000	20.000000	0.0832902	0.0116658	-2.500000	1.000000
pR	645.000000	20.000000	0.0822619	0.0116452	-2.500000	1.000000
pR	646.000000	20.000000	0.0810599	0.0116212	-2.500000	1.000000
pR	647.000000	20.000000	0.079902	0.011598	-2.500000	1.000000
pR	648.000000	20.000000	0.07872	0.0115744	-2.500000	1.000000
pR	649.000000	20.000000	0.0775525	0.0115511	-2.500000	1.000000
pR	650.000000	20.000000	0.07653	0.0115306	-2.500000	1.000000
pR	651.000000	20.000000	0.0755609	0.0115112	-2.500000	1.000000
pR	652.000000	20.000000	0.0745777	0.0114916	-2.500000	1.000000
pR	653.000000	20.000000	0.0735657	0.0114713	-2.500000	1.000000
pR	654.000000	20.000000	0.0728051	0.0114561	-2.500000	1.000000
pR	655.000000	20.000000	0.0719456	0.0114389	-2.500000	1.000000
pR	656.000000	20.000000	0.0715336	0.0114307	-2.500000	1.000000
pR	657.000000	20.000000	0.0708642	0.0114173	-2.500000	1.000000
pR	658.000000	20.000000	0.0703201	0.0114064	-2.500000	1.000000
pR	659.000000	20.000000	0.0698149	0.0113963	-2.500000	1.000000
pR	660.000000	20.000000	0.0693186	0.0113864	-2.500000	1.000000
pR	661.000000	20.000000	0.0689981	0.01138	-2.500000	1.000000
pR	662.000000	20.000000	0.0687705	0.0113754	-2.500000	1.000000
pR	663.000000	20.000000	0.0686996	0.011374	-2.500000	1.000000
pR	664.000000	20.000000	0.0687517	0.011375	-2.500000	1.000000
pR	665.000000	20.000000	0.0686994	0.011374	-2.500000	1.000000
pR	666.000000	20.000000	0.068677	0.0113735	-2.500000	1.000000
pR	667.000000	20.000000	0.0688236	0.0113765	-2.500000	1.000000
pR	668.000000	20.000000	0.069094	0.0113819	-2.500000	1.000000
pR	669.000000	20.000000	0.0696786	0.0113936	-2.500000	1.000000
pR	670.000000	20.000000	0.0703694	0.0114074	-2.500000	1.000000
pR	671.000000	20.000000	0.0710412	0.0114208	-2.500000	1.000000
pR	672.000000	20.000000	0.0717834	0.0114357	-2.500000	1.000000
pR	673.000000	20.000000	0.0724893	0.0114498	-2.500000	1.000000
pR	674.000000	20.000000	0.072894	0.0114579	-2.500000	1.000000
pR	675.000000	20.000000	0.0736227	0.0114725	-2.500000	1.000000
pR	676.000000	20.000000	0.0743919	0.0114878	-2.500000	1.000000
pR	677.000000	20.000000	0.0754373	0.0115087	-2.500000	1.000000
pR	678.000000	20.000000	0.0767194	0.0115344	-2.500000	1.000000
pR	679.000000	20.000000	0.077589	0.0115518	-2.500000	1.000000
pR	680.000000	20.000000	0.078784	0.0115757	-2.500000	1.000000
pR	681.000000	20.000000	0.0798123	0.0115962	-2.500000	1.000000
pR	682.000000	20.000000	0.0806485	0.011613	-2.500000	1.000000
pR	683.000000	20.000000	0.0813666	0.0116273	-2.500000	1.000000
pR	684.000000	20.000000	0.0819365	0.0116387	-2.500000	1.000000
pR	685.000000	20.000000	0.0828039	0.0116561	-2.500000	1.000000
pR	686.000000	20.000000	0.0838992	0.011678	-2.500000	1.000000
pR	687.000000	20.000000	0.0847472	0.0116949	-2.500000	1.000000
pR	688.000000	20.000000	0.085574	0.0117115	-2.500000	1.000000
pR	689.000000	20.000000	0.0862951	0.0117259	-2.500000	1.000000
pR	690.000000	20.000000	0.0869304	0.0117386	-2.500000	1.000000
pR	691.000000	20.000000	0.0876159	0.0117523	-2.500000	1.000000
pR	692.000000	20.000000	0.0880133	0.0117603	-2.500000	1.000000
pR	693.000000	20.000000	0.0883633	0.0117673	-2.500000	1.000000
pR	694.000000	20.000000	0.0887535	0.0117751	-2.500000	1.000000
pR	695.000000	20.000000	0.0891853	0.0117837	-2.500000	1.000000
pR	696.000000	20.000000	0.0896481	0.011793	-2.500000	1.000000
pR	697.000000	20.000000	0.0904242	0.0118085	-2.500000	1.000000
pR	698.000000	20.000000	0.0906941	0.0118139	-2.500000	1.000000
pR	699.000000	20.000000	0.0904834	0.0118097	-2.500000	1.000000
pR	700.000000	20.000000	0.0904395	0.0118088	-2.500000	1.000000
pR	701.000000	20.000000	0.0902393	0.0118048	-2.500000	1.000000
pR	702.000000	20.000000	0.0900097	0.0118002	-2.500000	1.000000
pR	703.000000	20.000000	0.0896474	0.0117929	-2.500000	1.000000
pR	704.000000	20.000000	0.0893275	0.0117866	-2.500000	1.000000
pR	705.000000	20.000000	0.0890263	0.0117805	-2.500000	1.000000
pR	706.000000	20.000000	0.0887277	0.0117746	-2.500000	1.000000
pR	707.000000	20.000000	0.0882946	0.0117659	-2.500000	1.000000
pR	708.000000	20.000000	0.0876539	0.0117531	-2.500000	1.000000
pR	709.000000	20.000000	0.0868378	0.0117368	-2.500000	1.000000
pR	710.000000	20.000000	0.0859051	0.0117181	-2.500000	1.000000
pR	711.000000	20.000000	0.085068	0.0117014	-2.500000	1.000000
pR	712.000000	20.000000	0.0843012	0.011686	-2.500000	1.000000
pR	713.000000	20.000000	0.0836055	0.0116721	-2.500000	1.000000
pR	714.000000	20.000000	0.0828269	0.0116565	-2.500000	1.000000
pR	715.000000	20.000000	0.0818591	0.0116372	-2.500000	1.000000
pR	716.000000	20.000000	0.0809402	0.0116188	-2.500000	1.000000
pR	717.000000	20.000000	0.0798431	0.0115969	-2.500000	1.000000
pR	718.000000	20.000000	0.0787915	0.0115758	-2.500000	1.000000
pR	719.000000	20.000000	0.0774728	0.0115495	-2.500000	1.000000
pR	720.000000	20.000000	0.0761587	0.0115232	-2.500000	1.000000
pR	721.000000	20.000000	0.0747875	0.0114958	-2.500000	1.000000
pR	722.000000	20.000000	0.0735465	0.0114709	-2.500000	1.000000
pR	723.000000	20.000000	0.0724527	0.0114491	-2.500000	1.000000
pR	724.000000	20.000000	0.0714025	0.011428	-2.500000	1.000000
pR	725.000000	20.000000	0.0701791	0.0114036	-2.500000	1.000000
